Fecha,open,high,low,close,volume,marketCap
22/09/2021,"2,000,205,588","2,113,323,958","1,997,661,784","2,096,746,673","29886144,54","$331.752.081,07"
23/09/2021,"2,096,803,126","2,126,251,615","2,016,461,278","2,058,049,963","25879721,63","$325.629.398,62"
24/09/2021,"2,058,138,513","2,066,921,324","1,869,506,394","1,906,590,274","35977668,58","$301.665.098,37"
25/09/2021,"1,906,138,217","1,922,075,317","1,801,688,166","1,855,180,472","26180883,13","$293.530.921,16"
26/09/2021,"1,855,160,307","1,855,160,307","1,328,059,789","1,577,446,537","59906836,53","$249.587.219,25"
27/09/2021,"1,576,438,735","1,648,093,644","1,520,464,488","1,584,051,716","34527804,87","$250.632.305,78"
28/09/2021,"1,586,138,941","1,590,565,618","1,427,142,335","1,438,366,251","32168398,66","$227.581.616,44"
29/09/2021,"1,439,472,387","1,520,448,123","1,430,629,735","1,464,963,738","31101485,46","$231.789.932,11"
30/09/2021,"1,464,975,838","1,509,450,369","1,461,646,938","1,498,182,512","26366330,05","$237.045.882,87"
01/10/2021,"1,498,183,279","1,645,018,525","1,493,530,939","1,642,195,391","25441306,97","$259.831.931,76"
02/10/2021,"1,642,161,357","1,712,817,572","1,590,795,031","161,516,412","24946375,18","$255.554.981,92"
03/10/2021,"1,614,154,526","1,709,887,402","1,577,741,423","165,122,556","25347391,21","$261.260.705,87"
04/10/2021,"1,651,870,791","1,656,163,546","1,599,012,193","1,637,426,626","28940357,31","$259.077.406,91"
05/10/2021,"1,638,131,545","1,787,682,831","1,636,583,495","1,760,266,121","33409428,76","$278.513.354,23"
06/10/2021,"176,006,819","176,006,819","1,631,097,912","1,684,322,561","37605469,05","$266.497.389,58"
07/10/2021,"168,400,937","1,717,926,251","1,619,703,455","1,668,754,326","29963861,74","$264.034.147,53"
08/10/2021,"1,668,460,519","1,778,781,657","1,637,657,162","1,716,656,841","31894939,7","$271.613.393,65"
09/10/2021,"1,716,694,303","1,761,973,726","1,665,858,368","1,682,278,337","22186894,17","$266.173.947,73"
10/10/2021,"1,681,891,036","1,682,240,043","1,578,883,321","1,584,911,307","20768906,02","$250.768.312,26"
11/10/2021,"1,584,983,306","1,628,701,137","1,560,038,428","1,612,556,718","28077018,41","$255.142.432,81"
12/10/2021,"1,612,825,478","1,617,725,375","1,481,586,076","154,678,161","27425145,3","$244.735.344,00"
